Grid Name,"Min Latitude, Min Longitude","Max Latitude, Max Longitude"
NL,"(36.5, 127.40384615384616)","(36.69230769230769, 127.57692307692308)"
NM,"(36.5, 127.57692307692308)","(36.69230769230769, 127.75)"
NN,"(36.5, 127.75)","(36.69230769230769, 127.92307692307692)"
NO,"(36.5, 127.92307692307692)","(36.69230769230769, 128.09615384615384)"
NP,"(36.5, 128.09615384615384)","(36.69230769230769, 128.26923076923077)"
NQ,"(36.5, 128.26923076923077)","(36.69230769230769, 128.44230769230768)"
NR,"(36.5, 128.44230769230768)","(36.69230769230769, 128.6153846153846)"
NS,"(36.5, 128.6153846153846)","(36.69230769230769, 128.78846153846155)"
NT,"(36.5, 128.78846153846155)","(36.69230769230769, 128.96153846153845)"
NU,"(36.5, 128.96153846153845)","(36.69230769230769, 129.1346153846154)"
NV,"(36.5, 129.1346153846154)","(36.69230769230769, 129.30769230769232)"
NW,"(36.5, 129.30769230769232)","(36.69230769230769, 129.48076923076923)"
NX,"(36.5, 129.48076923076923)","(36.69230769230769, 129.65384615384616)"
NY,"(36.5, 129.65384615384616)","(36.69230769230769, 129.82692307692307)"
NZ,"(36.5, 129.82692307692307)","(36.69230769230769, 130.0)"
OA,"(36.69230769230769, 125.5)","(36.88461538461539, 125.67307692307692)"
OB,"(36.69230769230769, 125.67307692307692)","(36.88461538461539, 125.84615384615384)"
OC,"(36.69230769230769, 125.84615384615384)","(36.88461538461539, 126.01923076923077)"
OD,"(36.69230769230769, 126.01923076923077)","(36.88461538461539, 126.1923076923077)"
OE,"(36.69230769230769, 126.1923076923077)","(36.88461538461539, 126.36538461538461)"
OF,"(36.69230769230769, 126.36538461538461)","(36.88461538461539, 126.53846153846153)"
OG,"(36.69230769230769, 126.53846153846153)","(36.88461538461539, 126.71153846153847)"
OH,"(36.69230769230769, 126.71153846153847)","(36.88461538461539, 126.88461538461539)"
OK,"(36.69230769230769, 127.23076923076923)","(36.88461538461539, 127.40384615384616)"
OL,"(36.69230769230769, 127.40384615384616)","(36.88461538461539, 127.57692307692308)"
OM,"(36.69230769230769, 127.57692307692308)","(36.88461538461539, 127.75)"
ON,"(36.69230769230769, 127.75)","(36.88461538461539, 127.92307692307692)"
OO,"(36.69230769230769, 127.92307692307692)","(36.88461538461539, 128.09615384615384)"
OP,"(36.69230769230769, 128.09615384615384)","(36.88461538461539, 128.26923076923077)"
OQ,"(36.69230769230769, 128.26923076923077)","(36.88461538461539, 128.44230769230768)"
OR,"(36.69230769230769, 128.44230769230768)","(36.88461538461539, 128.6153846153846)"
OS,"(36.69230769230769, 128.6153846153846)","(36.88461538461539, 128.78846153846155)"
OT,"(36.69230769230769, 128.78846153846155)","(36.88461538461539, 128.96153846153845)"
OU,"(36.69230769230769, 128.96153846153845)","(36.88461538461539, 129.1346153846154)"
OV,"(36.69230769230769, 129.1346153846154)","(36.88461538461539, 129.30769230769232)"
OW,"(36.69230769230769, 129.30769230769232)","(36.88461538461539, 129.48076923076923)"
OX,"(36.69230769230769, 129.48076923076923)","(36.88461538461539, 129.65384615384616)"
OY,"(36.69230769230769, 129.65384615384616)","(36.88461538461539, 129.82692307692307)"
OZ,"(36.69230769230769, 129.82692307692307)","(36.88461538461539, 130.0)"
PA,"(36.88461538461539, 125.5)","(37.07692307692308, 125.67307692307692)"
PB,"(36.88461538461539, 125.67307692307692)","(37.07692307692308, 125.84615384615384)"
PC,"(36.88461538461539, 125.84615384615384)","(37.07692307692308, 126.01923076923077)"
PD,"(36.88461538461539, 126.01923076923077)","(37.07692307692308, 126.1923076923077)"
PE,"(36.88461538461539, 126.1923076923077)","(37.07692307692308, 126.36538461538461)"
PF,"(36.88461538461539, 126.36538461538461)","(37.07692307692308, 126.53846153846153)"
PG,"(36.88461538461539, 126.53846153846153)","(37.07692307692308, 126.71153846153847)"
PK,"(36.88461538461539, 127.23076923076923)","(37.07692307692308, 127.40384615384616)"
PL,"(36.88461538461539, 127.40384615384616)","(37.07692307692308, 127.57692307692308)"
PM,"(36.88461538461539, 127.57692307692308)","(37.07692307692308, 127.75)"
PN,"(36.88461538461539, 127.75)","(37.07692307692308, 127.92307692307692)"
PO,"(36.88461538461539, 127.92307692307692)","(37.07692307692308, 128.09615384615384)"
PP,"(36.88461538461539, 128.09615384615384)","(37.07692307692308, 128.26923076923077)"
PQ,"(36.88461538461539, 128.26923076923077)","(37.07692307692308, 128.44230769230768)"
PR,"(36.88461538461539, 128.44230769230768)","(37.07692307692308, 128.6153846153846)"
PS,"(36.88461538461539, 128.6153846153846)","(37.07692307692308, 128.78846153846155)"
PT,"(36.88461538461539, 128.78846153846155)","(37.07692307692308, 128.96153846153845)"
PU,"(36.88461538461539, 128.96153846153845)","(37.07692307692308, 129.1346153846154)"
PV,"(36.88461538461539, 129.1346153846154)","(37.07692307692308, 129.30769230769232)"
PW,"(36.88461538461539, 129.30769230769232)","(37.07692307692308, 129.48076923076923)"
PX,"(36.88461538461539, 129.48076923076923)","(37.07692307692308, 129.65384615384616)"
PY,"(36.88461538461539, 129.65384615384616)","(37.07692307692308, 129.82692307692307)"
PZ,"(36.88461538461539, 129.82692307692307)","(37.07692307692308, 130.0)"
QA,"(37.07692307692308, 125.5)","(37.26923076923077, 125.67307692307692)"
QB,"(37.07692307692308, 125.67307692307692)","(37.26923076923077, 125.84615384615384)"
QC,"(37.07692307692308, 125.84615384615384)","(37.26923076923077, 126.01923076923077)"
QD,"(37.07692307692308, 126.01923076923077)","(37.26923076923077, 126.1923076923077)"
QE,"(37.07692307692308, 126.1923076923077)","(37.26923076923077, 126.36538461538461)"
QF,"(37.07692307692308, 126.36538461538461)","(37.26923076923077, 126.53846153846153)"
QG,"(37.07692307692308, 126.53846153846153)","(37.26923076923077, 126.71153846153847)"
QI,"(37.07692307692308, 126.88461538461539)","(37.26923076923077, 127.0576923076923)"
QK,"(37.07692307692308, 127.23076923076923)","(37.26923076923077, 127.40384615384616)"
QL,"(37.07692307692308, 127.40384615384616)","(37.26923076923077, 127.57692307692308)"
QM,"(37.07692307692308, 127.57692307692308)","(37.26923076923077, 127.75)"
QN,"(37.07692307692308, 127.75)","(37.26923076923077, 127.92307692307692)"
QO,"(37.07692307692308, 127.92307692307692)","(37.26923076923077, 128.09615384615384)"
QP,"(37.07692307692308, 128.09615384615384)","(37.26923076923077, 128.26923076923077)"
QQ,"(37.07692307692308, 128.26923076923077)","(37.26923076923077, 128.44230769230768)"
QR,"(37.07692307692308, 128.44230769230768)","(37.26923076923077, 128.6153846153846)"
QS,"(37.07692307692308, 128.6153846153846)","(37.26923076923077, 128.78846153846155)"
QT,"(37.07692307692308, 128.78846153846155)","(37.26923076923077, 128.96153846153845)"
QU,"(37.07692307692308, 128.96153846153845)","(37.26923076923077, 129.1346153846154)"
QV,"(37.07692307692308, 129.1346153846154)","(37.26923076923077, 129.30769230769232)"
QW,"(37.07692307692308, 129.30769230769232)","(37.26923076923077, 129.48076923076923)"
QX,"(37.07692307692308, 129.48076923076923)","(37.26923076923077, 129.65384615384616)"
QY,"(37.07692307692308, 129.65384615384616)","(37.26923076923077, 129.82692307692307)"
QZ,"(37.07692307692308, 129.82692307692307)","(37.26923076923077, 130.0)"
RA,"(37.26923076923077, 125.5)","(37.46153846153846, 125.67307692307692)"
RB,"(37.26923076923077, 125.67307692307692)","(37.46153846153846, 125.84615384615384)"
RC,"(37.26923076923077, 125.84615384615384)","(37.46153846153846, 126.01923076923077)"
RD,"(37.26923076923077, 126.01923076923077)","(37.46153846153846, 126.1923076923077)"
RE,"(37.26923076923077, 126.1923076923077)","(37.46153846153846, 126.36538461538461)"
RF,"(37.26923076923077, 126.36538461538461)","(37.46153846153846, 126.53846153846153)"
RK,"(37.26923076923077, 127.23076923076923)","(37.46153846153846, 127.40384615384616)"
RL,"(37.26923076923077, 127.40384615384616)","(37.46153846153846, 127.57692307692308)"
RM,"(37.26923076923077, 127.57692307692308)","(37.46153846153846, 127.75)"
RN,"(37.26923076923077, 127.75)","(37.46153846153846, 127.92307692307692)"
RO,"(37.26923076923077, 127.92307692307692)","(37.46153846153846, 128.09615384615384)"
RP,"(37.26923076923077, 128.09615384615384)","(37.46153846153846, 128.26923076923077)"
RQ,"(37.26923076923077, 128.26923076923077)","(37.46153846153846, 128.44230769230768)"
RR,"(37.26923076923077, 128.44230769230768)","(37.46153846153846, 128.6153846153846)"
RS,"(37.26923076923077, 128.6153846153846)","(37.46153846153846, 128.78846153846155)"
RT,"(37.26923076923077, 128.78846153846155)","(37.46153846153846, 128.96153846153845)"
RU,"(37.26923076923077, 128.96153846153845)","(37.46153846153846, 129.1346153846154)"
RV,"(37.26923076923077, 129.1346153846154)","(37.46153846153846, 129.30769230769232)"
RW,"(37.26923076923077, 129.30769230769232)","(37.46153846153846, 129.48076923076923)"
RX,"(37.26923076923077, 129.48076923076923)","(37.46153846153846, 129.65384615384616)"
RY,"(37.26923076923077, 129.65384615384616)","(37.46153846153846, 129.82692307692307)"
RZ,"(37.26923076923077, 129.82692307692307)","(37.46153846153846, 130.0)"
SA,"(37.46153846153846, 125.5)","(37.65384615384615, 125.67307692307692)"
SB,"(37.46153846153846, 125.67307692307692)","(37.65384615384615, 125.84615384615384)"
SC,"(37.46153846153846, 125.84615384615384)","(37.65384615384615, 126.01923076923077)"
SD,"(37.46153846153846, 126.01923076923077)","(37.65384615384615, 126.1923076923077)"
SE,"(37.46153846153846, 126.1923076923077)","(37.65384615384615, 126.36538461538461)"
SF,"(37.46153846153846, 126.36538461538461)","(37.65384615384615, 126.53846153846153)"
SG,"(37.46153846153846, 126.53846153846153)","(37.65384615384615, 126.71153846153847)"
SH,"(37.46153846153846, 126.71153846153847)","(37.65384615384615, 126.88461538461539)"
SJ,"(37.46153846153846, 127.0576923076923)","(37.65384615384615, 127.23076923076923)"
SK,"(37.46153846153846, 127.23076923076923)","(37.65384615384615, 127.40384615384616)"
SL,"(37.46153846153846, 127.40384615384616)","(37.65384615384615, 127.57692307692308)"
SM,"(37.46153846153846, 127.57692307692308)","(37.65384615384615, 127.75)"
SN,"(37.46153846153846, 127.75)","(37.65384615384615, 127.92307692307692)"
SO,"(37.46153846153846, 127.92307692307692)","(37.65384615384615, 128.09615384615384)"
SP,"(37.46153846153846, 128.09615384615384)","(37.65384615384615, 128.26923076923077)"
SQ,"(37.46153846153846, 128.26923076923077)","(37.65384615384615, 128.44230769230768)"
SR,"(37.46153846153846, 128.44230769230768)","(37.65384615384615, 128.6153846153846)"
SS,"(37.46153846153846, 128.6153846153846)","(37.65384615384615, 128.78846153846155)"
ST,"(37.46153846153846, 128.78846153846155)","(37.65384615384615, 128.96153846153845)"
SU,"(37.46153846153846, 128.96153846153845)","(37.65384615384615, 129.1346153846154)"
SV,"(37.46153846153846, 129.1346153846154)","(37.65384615384615, 129.30769230769232)"
SW,"(37.46153846153846, 129.30769230769232)","(37.65384615384615, 129.48076923076923)"
SX,"(37.46153846153846, 129.48076923076923)","(37.65384615384615, 129.65384615384616)"
SY,"(37.46153846153846, 129.65384615384616)","(37.65384615384615, 129.82692307692307)"
SZ,"(37.46153846153846, 129.82692307692307)","(37.65384615384615, 130.0)"
TA,"(37.65384615384615, 125.5)","(37.84615384615385, 125.67307692307692)"
TB,"(37.65384615384615, 125.67307692307692)","(37.84615384615385, 125.84615384615384)"
TC,"(37.65384615384615, 125.84615384615384)","(37.84615384615385, 126.01923076923077)"
TD,"(37.65384615384615, 126.01923076923077)","(37.84615384615385, 126.1923076923077)"
TE,"(37.65384615384615, 126.1923076923077)","(37.84615384615385, 126.36538461538461)"
TF,"(37.65384615384615, 126.36538461538461)","(37.84615384615385, 126.53846153846153)"
TG,"(37.65384615384615, 126.53846153846153)","(37.84615384615385, 126.71153846153847)"
TH,"(37.65384615384615, 126.71153846153847)","(37.84615384615385, 126.88461538461539)"
TI,"(37.65384615384615, 126.88461538461539)","(37.84615384615385, 127.0576923076923)"
TJ,"(37.65384615384615, 127.0576923076923)","(37.84615384615385, 127.23076923076923)"
TK,"(37.65384615384615, 127.23076923076923)","(37.84615384615385, 127.40384615384616)"
TL,"(37.65384615384615, 127.40384615384616)","(37.84615384615385, 127.57692307692308)"
TM,"(37.65384615384615, 127.57692307692308)","(37.84615384615385, 127.75)"
TN,"(37.65384615384615, 127.75)","(37.84615384615385, 127.92307692307692)"
TO,"(37.65384615384615, 127.92307692307692)","(37.84615384615385, 128.09615384615384)"
TP,"(37.65384615384615, 128.09615384615384)","(37.84615384615385, 128.26923076923077)"
TQ,"(37.65384615384615, 128.26923076923077)","(37.84615384615385, 128.44230769230768)"
TR,"(37.65384615384615, 128.44230769230768)","(37.84615384615385, 128.6153846153846)"
TS,"(37.65384615384615, 128.6153846153846)","(37.84615384615385, 128.78846153846155)"
TT,"(37.65384615384615, 128.78846153846155)","(37.84615384615385, 128.96153846153845)"
TU,"(37.65384615384615, 128.96153846153845)","(37.84615384615385, 129.1346153846154)"
TV,"(37.65384615384615, 129.1346153846154)","(37.84615384615385, 129.30769230769232)"
TW,"(37.65384615384615, 129.30769230769232)","(37.84615384615385, 129.48076923076923)"
TX,"(37.65384615384615, 129.48076923076923)","(37.84615384615385, 129.65384615384616)"
TY,"(37.65384615384615, 129.65384615384616)","(37.84615384615385, 129.82692307692307)"
TZ,"(37.65384615384615, 129.82692307692307)","(37.84615384615385, 130.0)"
UA,"(37.84615384615385, 125.5)","(38.03846153846154, 125.67307692307692)"
UB,"(37.84615384615385, 125.67307692307692)","(38.03846153846154, 125.84615384615384)"
UC,"(37.84615384615385, 125.84615384615384)","(38.03846153846154, 126.01923076923077)"
UD,"(37.84615384615385, 126.01923076923077)","(38.03846153846154, 126.1923076923077)"
UE,"(37.84615384615385, 126.1923076923077)","(38.03846153846154, 126.36538461538461)"
UF,"(37.84615384615385, 126.36538461538461)","(38.03846153846154, 126.53846153846153)"
UG,"(37.84615384615385, 126.53846153846153)","(38.03846153846154, 126.71153846153847)"
UH,"(37.84615384615385, 126.71153846153847)","(38.03846153846154, 126.88461538461539)"
UI,"(37.84615384615385, 126.88461538461539)","(38.03846153846154, 127.0576923076923)"
UJ,"(37.84615384615385, 127.0576923076923)","(38.03846153846154, 127.23076923076923)"
UK,"(37.84615384615385, 127.23076923076923)","(38.03846153846154, 127.40384615384616)"
UL,"(37.84615384615385, 127.40384615384616)","(38.03846153846154, 127.57692307692308)"
UM,"(37.84615384615385, 127.57692307692308)","(38.03846153846154, 127.75)"
UN,"(37.84615384615385, 127.75)","(38.03846153846154, 127.92307692307692)"
UO,"(37.84615384615385, 127.92307692307692)","(38.03846153846154, 128.09615384615384)"
UP,"(37.84615384615385, 128.09615384615384)","(38.03846153846154, 128.26923076923077)"
UQ,"(37.84615384615385, 128.26923076923077)","(38.03846153846154, 128.44230769230768)"
UR,"(37.84615384615385, 128.44230769230768)","(38.03846153846154, 128.6153846153846)"
US,"(37.84615384615385, 128.6153846153846)","(38.03846153846154, 128.78846153846155)"
UT,"(37.84615384615385, 128.78846153846155)","(38.03846153846154, 128.96153846153845)"
UU,"(37.84615384615385, 128.96153846153845)","(38.03846153846154, 129.1346153846154)"
UV,"(37.84615384615385, 129.1346153846154)","(38.03846153846154, 129.30769230769232)"
UW,"(37.84615384615385, 129.30769230769232)","(38.03846153846154, 129.48076923076923)"
UX,"(37.84615384615385, 129.48076923076923)","(38.03846153846154, 129.65384615384616)"
UY,"(37.84615384615385, 129.65384615384616)","(38.03846153846154, 129.82692307692307)"
UZ,"(37.84615384615385, 129.82692307692307)","(38.03846153846154, 130.0)"
VA,"(38.03846153846154, 125.5)","(38.23076923076923, 125.67307692307692)"
VB,"(38.03846153846154, 125.67307692307692)","(38.23076923076923, 125.84615384615384)"
VC,"(38.03846153846154, 125.84615384615384)","(38.23076923076923, 126.01923076923077)"
VD,"(38.03846153846154, 126.01923076923077)","(38.23076923076923, 126.1923076923077)"
VE,"(38.03846153846154, 126.1923076923077)","(38.23076923076923, 126.36538461538461)"
VF,"(38.03846153846154, 126.36538461538461)","(38.23076923076923, 126.53846153846153)"
VG,"(38.03846153846154, 126.53846153846153)","(38.23076923076923, 126.71153846153847)"
VH,"(38.03846153846154, 126.71153846153847)","(38.23076923076923, 126.88461538461539)"
VI,"(38.03846153846154, 126.88461538461539)","(38.23076923076923, 127.0576923076923)"
VJ,"(38.03846153846154, 127.0576923076923)","(38.23076923076923, 127.23076923076923)"
VK,"(38.03846153846154, 127.23076923076923)","(38.23076923076923, 127.40384615384616)"
VL,"(38.03846153846154, 127.40384615384616)","(38.23076923076923, 127.57692307692308)"
VM,"(38.03846153846154, 127.57692307692308)","(38.23076923076923, 127.75)"
VN,"(38.03846153846154, 127.75)","(38.23076923076923, 127.92307692307692)"
VO,"(38.03846153846154, 127.92307692307692)","(38.23076923076923, 128.09615384615384)"
VP,"(38.03846153846154, 128.09615384615384)","(38.23076923076923, 128.26923076923077)"
VQ,"(38.03846153846154, 128.26923076923077)","(38.23076923076923, 128.44230769230768)"
VR,"(38.03846153846154, 128.44230769230768)","(38.23076923076923, 128.6153846153846)"
